cons_id,party_id,party_list_vote,party_list_vote_percent
KBI_1,708,87,0.08521
KBI_2,708,105,0.11256
KBI_3,708,86,0.08647
KKN_1,708,47,0.04853
KKN_10,708,129,0.13981
KKN_11,708,96,0.10115
KKN_2,708,103,0.09697
KKN_3,708,159,0.16435
KKN_4,708,233,0.23598
KKN_5,708,243,0.27902
KKN_6,708,112,0.12318
KKN_7,708,167,0.17026
KKN_8,708,1325,1.29716
KKN_9,708,282,0.32264
KPT_1,708,134,0.1264
KPT_2,708,166,0.15709
KPT_3,708,190,0.20084
KPT_4,708,84,0.08601
KRI_1,708,112,0.10594
KRI_2,708,125,0.11604
KRI_3,708,149,0.13168
KRI_4,708,106,0.14466
KRI_5,708,135,0.1578
KSN_1,708,165,0.17448
KSN_2,708,88,0.09694
KSN_3,708,192,0.22428
KSN_4,708,583,0.61349
KSN_5,708,142,0.14629
KSN_6,708,107,0.11283
LEI_1,708,178,0.18446
LEI_2,708,180,0.19284
LEI_3,708,183,0.18529
LEI_4,708,152,0.16242
LPG_1,708,125,0.10368
LPG_2,708,311,0.26004
LPG_3,708,339,0.28055
LPG_4,708,207,0.16949
LPN_1,708,127,0.08689
LPN_2,708,251,0.17752
LRI_1,708,113,0.12048
LRI_2,708,153,0.16023
LRI_3,708,105,0.10761
LRI_4,708,139,0.15481
LRI_5,708,113,0.12525
MDH_1,708,185,0.17416
MDH_2,708,251,0.24383
MKM_1,708,143,0.14897
MKM_2,708,187,0.20769
MKM_3,708,140,0.1521
MKM_4,708,276,0.31099
MKM_5,708,119,0.12398
MKM_6,708,99,0.10126
MSN_1,708,129,0.18135
MSN_2,708,1762,2.29448
NAN_1,708,113,0.10094
NAN_2,708,111,0.1078
NAN_3,708,196,0.20934
NBI_1,708,34,0.03175
NBI_2,708,44,0.04611
NBI_3,708,55,0.05192
NBI_4,708,32,0.03322
NBI_5,708,83,0.08144
NBI_6,708,44,0.04105
NBI_7,708,72,0.05742
NBI_8,708,51,0.04942
NBP_1,708,162,0.16882
NBP_2,708,98,0.11016
NBP_3,708,130,0.14904
NKI_1,708,486,0.50061
NKI_2,708,110,0.12662
NKI_3,708,149,0.17952
NMA_1,708,67,0.06662
NMA_10,708,87,0.07585
NMA_11,708,93,0.09076
NMA_12,708,96,0.09191
NMA_13,708,85,0.09022
NMA_14,708,107,0.11094
NMA_15,708,122,0.11461
NMA_16,708,136,0.13917
NMA_2,708,150,0.14001
NMA_3,708,741,0.70253
NMA_4,708,94,0.09068
NMA_5,708,89,0.08715
NMA_6,708,89,0.09673
NMA_7,708,59,0.06457
NMA_8,708,64,0.06527
NMA_9,708,112,0.11179
NPM_1,708,75,0.07479
NPM_2,708,85,0.08508
NPM_3,708,129,0.13173
NPM_4,708,340,0.34041
NPT_1,708,120,0.11231
NPT_2,708,96,0.09616
NPT_3,708,135,0.1388
NPT_4,708,674,0.62898
NPT_5,708,126,0.11601
NPT_6,708,89,0.09124
NSN_1,708,101,0.09546
NSN_2,708,2056,1.91737
NSN_3,708,695,0.63723
NSN_4,708,138,0.13177
NSN_5,708,156,0.14874
NSN_6,708,146,0.15004
NST_1,708,39,0.04294
NST_10,708,233,0.2428
NST_2,708,111,0.11252
NST_3,708,53,0.0561
NST_4,708,324,0.34521
NST_5,708,45,0.04741
NST_6,708,201,5.25765
NST_7,708,80,0.08859
NST_8,708,69,0.07665
NST_9,708,73,0.08077
NWT_1,708,190,0.19233
NWT_2,708,136,0.16667
NWT_3,708,356,0.44272
NWT_4,708,244,0.28513
NWT_5,708,366,0.38203
NYK_1,708,86,0.10161
NYK_2,708,110,0.12363
PBI_1,708,119,0.11354
PBI_2,708,70,0.06161
PBI_3,708,50,0.0454
PCT_1,708,106,0.09706
PCT_2,708,109,0.10834
PCT_3,708,155,0.14656
PKN_1,708,104,0.09085
PKN_2,708,74,0.06702
PKN_3,708,120,0.11597
PKT_1,708,166,0.21791
PKT_2,708,192,0.25575
PKT_3,708,76,0.09066
PLG_1,708,68,0.0597
PLG_2,708,136,0.11117
PLG_3,708,64,0.05502
PLK_1,708,112,0.10682
PLK_2,708,912,0.80727
PLK_3,708,144,0.14331
PLK_4,708,82,0.11591
PLK_5,708,251,0.25417
PNA_1,708,73,0.09426
PNA_2,708,57,0.06781
PNB_1,708,154,0.15937
PNB_2,708,176,0.17703
PNB_3,708,223,0.22929
PNB_4,708,98,0.11322
PNB_5,708,120,0.13196
PNB_6,708,172,0.18348
PRE_1,708,63,0.06186
PRE_2,708,80,0.12116
PRE_3,708,112,0.12572
PRI_1,708,112,0.10858
PRI_2,708,123,0.1176
PRI_3,708,20,0.01968
PTE_1,708,88,0.08072
PTE_2,708,50,0.04608
PTE_3,708,54,0.05412
PTE_4,708,45,0.04238
PTE_5,708,58,0.05014
PTE_6,708,44,0.03896
PTE_7,708,58,0.05148
PTN_1,708,256,0.34022
PTN_2,708,236,0.27973
PTN_3,708,212,0.30521
PTN_4,708,217,0.25868
PTN_5,708,107,0.32309
PYO_1,708,88,0.08653
PYO_2,708,94,0.09476
PYO_3,708,135,0.13073
RBR_1,708,106,0.09677
RBR_2,708,171,0.1621
RBR_3,708,176,0.1476
RBR_4,708,116,0.09975
RBR_5,708,515,0.44863
RET_1,708,299,0.3068
RET_2,708,244,0.25322
RET_3,708,135,0.14962
RET_4,708,1184,1.3554
RET_5,708,75,0.08486
RET_6,708,97,0.1098
RET_7,708,73,0.07911
RET_8,708,73,0.07817
RNG_1,708,83,0.07834
RYG_1,708,45,0.04866
RYG_2,708,51,0.06054
RYG_3,708,504,0.52764
RYG_4,708,92,0.10018
RYG_5,708,58,0.06407
SBR_1,708,166,0.1269
SKA_1,708,34,0.03324
SKA_2,708,23,0.0266
SKA_3,708,83,0.07703
SKA_4,708,46,0.04473
SKA_5,708,41,0.03973
SKA_6,708,57,0.0615
SKA_7,708,167,0.16805
SKA_8,708,137,0.14063
SKA_9,708,57,0.05316
SKM_1,708,121,0.10018
SKN_1,708,87,0.07411
SKN_2,708,90,0.07975
SKN_3,708,119,0.10426
SKW_1,708,136,0.12622
SKW_2,708,108,0.10485
SKW_3,708,85,0.07728
SNI_1,708,203,0.22926
SNI_2,708,56,0.06606
SNI_3,708,79,0.08531
SNI_4,708,86,0.09604
SNI_5,708,155,0.17851
SNI_6,708,127,0.13128
SNI_7,708,88,0.09683
SNK_1,708,94,0.09767
SNK_2,708,331,0.36421
SNK_3,708,95,0.10296
SNK_4,708,105,0.11886
SNK_5,708,97,0.11864
SNK_6,708,107,0.12794
SNK_7,708,112,0.13519
SPB_1,708,92,0.09034
SPB_2,708,101,0.10346
SPB_3,708,110,0.10507
SPB_4,708,1800,1.65676
SPB_5,708,145,0.12701
SPK_1,708,59,0.0589
SPK_2,708,45,0.04529
SPK_3,708,41,0.03859
SPK_4,708,45,0.0442
SPK_5,708,80,0.06668
SPK_6,708,59,0.05754
SPK_7,708,84,0.07382
SPK_8,708,109,0.09624
SRI_1,708,78,0.07523
SRI_2,708,167,0.15216
SRI_3,708,120,0.11598
SRI_4,708,124,0.11953
SRN_1,708,78,0.07774
SRN_2,708,128,0.12638
SRN_3,708,148,0.15608
SRN_4,708,132,0.14159
SRN_5,708,80,0.09017
SRN_6,708,99,0.11099
SRN_7,708,94,0.09716
SRN_8,708,150,0.16442
SSK_1,708,88,0.0875
SSK_2,708,160,0.18199
SSK_3,708,165,0.18363
SSK_4,708,96,0.11084
SSK_5,708,153,0.1742
SSK_6,708,160,0.17873
SSK_7,708,51,0.05854
SSK_8,708,104,0.10671
SSK_9,708,147,0.149
STI_1,708,75,0.08412
STI_2,708,134,0.15882
STI_3,708,74,0.08075
STI_4,708,101,0.11255
STN_1,708,117,0.13198
STN_2,708,141,0.13367
TAK_1,708,714,0.63914
TAK_2,708,184,0.19435
TAK_3,708,306,0.30972
TRG_1,708,48,0.04703
TRG_2,708,274,0.26145
TRG_3,708,114,0.11923
TRG_4,708,198,0.19413
TRT_1,708,125,0.09639
UBN_1,708,421,0.40382
UBN_10,708,194,0.19138
UBN_11,708,165,0.17638
UBN_2,708,152,0.15221
UBN_3,708,199,0.19189
UBN_4,708,194,0.17727
UBN_5,708,128,0.13709
UBN_6,708,102,0.11496
UBN_7,708,2370,2.57766
UBN_8,708,188,0.19421
UBN_9,708,1999,2.30941
UDN_1,708,64,0.07065
UDN_10,708,126,0.15178
UDN_2,708,106,0.11127
UDN_3,708,181,0.21816
UDN_4,708,96,0.11935
UDN_5,708,83,0.11316
UDN_6,708,142,0.16782
UDN_7,708,289,0.34406
UDN_8,708,144,0.17491
UDN_9,708,206,0.24016
UTI_1,708,91,0.09873
UTI_2,708,123,0.13117
UTT_1,708,66,0.073
UTT_2,708,190,0.21133
UTT_3,708,85,0.09191
YLA_1,708,208,0.20962
YLA_2,708,323,0.32197
YLA_3,708,2598,2.65221
YST_1,708,122,0.11042
YST_2,708,121,0.12293
YST_3,708,765,0.73183
ACR_1,709,9761,9.24565
ACR_2,709,8259,7.38644
ATG_1,709,4952,5.51384
ATG_2,709,4417,4.77882
AYA_1,709,4233,3.83712
AYA_2,709,2557,2.39095
AYA_3,709,3938,3.64974
AYA_4,709,4845,4.25164
AYA_5,709,2949,2.75016
BKK_1,709,681,0.72134
BKK_10,709,804,0.77236
BKK_11,709,1242,1.21037
BKK_12,709,710,0.66723
BKK_13,709,876,0.87267
BKK_14,709,688,0.67536
BKK_15,709,926,0.96524
BKK_16,709,557,0.54723
BKK_17,709,528,0.61517
BKK_18,709,492,0.59028
BKK_19,709,611,0.60359
BKK_2,709,1626,1.67643
BKK_20,709,545,0.6038
BKK_21,709,822,0.8288
BKK_22,709,1906,1.96363
BKK_23,709,653,0.61622
BKK_24,709,777,0.75377
BKK_25,709,605,0.65094
BKK_26,709,776,0.76596
BKK_27,709,437,0.43206
BKK_28,709,425,0.40288
BKK_29,709,552,0.50788
BKK_3,709,738,0.8377
BKK_30,709,589,0.56233
BKK_31,709,919,0.83068
BKK_32,709,720,0.70856
BKK_33,709,1289,1.17984
BKK_4,709,1561,1.7491
BKK_5,709,1824,1.83797
BKK_6,709,1005,0.92957
BKK_7,709,706,0.70851
BKK_8,709,1028,0.94985
BKK_9,709,821,0.76163
BKN_1,709,4382,5.79002
BKN_2,709,2915,3.8134
BKN_3,709,4274,5.36746
BRM_1,709,22123,24.4345
BRM_10,709,13324,16.13095
BRM_2,709,24492,27.71121
BRM_3,709,20679,24.64133
BRM_4,709,12487,15.19969
BRM_5,709,19142,21.289
BRM_6,709,16546,19.04247
BRM_7,709,9746,11.21984
BRM_8,709,16266,17.57347
BRM_9,709,10349,11.71682
CBI_1,709,389,0.37052
CBI_10,709,1261,1.35225
CBI_2,709,376,0.42477
CBI_3,709,522,0.52746
CBI_4,709,514,0.54585
CBI_5,709,2072,1.86177
CBI_6,709,901,0.88378
CBI_7,709,327,0.35335
CBI_8,709,477,0.50525
CBI_9,709,532,0.69642
CCO_1,709,2279,1.86614
CCO_2,709,802,0.67276
CCO_3,709,3248,2.70266
CCO_4,709,2978,2.4333
CMI_1,709,422,0.38913
CMI_10,709,484,0.48442
CMI_2,709,399,0.34662
CMI_3,709,591,0.52021
CMI_4,709,479,0.41724
CMI_5,709,1753,1.61674
CMI_6,709,495,0.51272
CMI_7,709,1557,1.51096
CMI_8,709,857,0.72385
CMI_9,709,1427,1.29717
CNT_1,709,5092,4.99642
CNT_2,709,13121,12.69655
CPM_1,709,1394,1.4425
CPM_2,709,736,0.76026
CPM_3,709,4233,4.73045
CPM_4,709,2095,2.56816
CPM_5,709,2715,2.9025
CPM_6,709,4430,4.5512
CPM_7,709,2528,2.81583
CPN_1,709,981,0.90614
CPN_2,709,1126,1.03671
CPN_3,709,552,0.54382
CRI_1,709,1818,1.66065
CRI_2,709,526,0.50758
CRI_3,709,1296,1.17067
CRI_4,709,1222,1.07981
CRI_5,709,2364,2.28503
CRI_6,709,989,1.12893
CRI_7,709,1311,1.29424
CTI_1,709,1866,1.63322
CTI_2,709,1100,1.01859
CTI_3,709,2203,2.07443
KBI_1,709,7784,7.62412
KBI_2,709,5507,5.90329
KBI_3,709,14294,14.37276
KKN_1,709,1254,1.29495
KKN_10,709,525,0.56898
KKN_11,709,3528,3.71732
KKN_2,709,3118,2.93542
KKN_3,709,1155,1.19386
KKN_4,709,3633,3.67943
KKN_5,709,500,0.57411
KKN_6,709,3870,4.2564
KKN_7,709,1910,1.94729
KKN_8,709,1961,1.9198
KKN_9,709,1685,1.92783
KPT_1,709,646,0.60935
KPT_2,709,4287,4.05697
KPT_3,709,542,0.57291
KPT_4,709,447,0.45772
KRI_1,709,3714,3.51299
KRI_2,709,5165,4.79475
KRI_3,709,5924,5.23525
KRI_4,709,658,0.89796
KRI_5,709,2092,2.4453
KSN_1,709,1859,1.96584
KSN_2,709,707,0.77884
KSN_3,709,1812,2.11662
KSN_4,709,2951,3.10534
KSN_5,709,970,0.9993
KSN_6,709,1117,1.1779
LEI_1,709,1405,1.45596
LEI_2,709,737,0.78955
LEI_3,709,3448,3.49112
LEI_4,709,1301,1.39019
LPG_1,709,924,0.76639
LPG_2,709,2378,1.98831
LPG_3,709,874,0.72331
LPG_4,709,2365,1.93645
LPN_1,709,1543,1.05564
LPN_2,709,839,0.59128
LRI_1,709,839,0.89451
LRI_2,709,4390,4.59734
LRI_3,709,10540,10.80206
LRI_4,709,4295,4.78354
LRI_5,709,3823,4.23737
MDH_1,709,1442,1.3575
MDH_2,709,2326,2.25959
MKM_1,709,1047,1.09074
MKM_2,709,2366,2.62775
MKM_3,709,4464,4.84996
MKM_4,709,2598,2.92739
MKM_5,709,1769,1.84296
MKM_6,709,2717,2.77897
MSN_1,709,2053,2.88618
MSN_2,709,565,0.73574
NAN_1,709,584,0.52169
NAN_2,709,442,0.42925
NAN_3,709,689,0.73588
NBI_1,709,930,0.86836
NBI_2,709,620,0.64977
NBI_3,709,1408,1.32923
NBI_4,709,606,0.62901
NBI_5,709,879,1.19118
NBI_6,709,667,0.62224
NBI_7,709,1705,1.55752
NBI_8,709,1960,1.8993
NBP_1,709,2710,2.82409
NBP_2,709,849,0.95435
NBP_3,709,670,0.76812
NKI_1,709,1558,1.60485
NKI_2,709,1226,1.41122
NKI_3,709,673,0.81086
NMA_1,709,1027,1.02113
NMA_10,709,7290,6.3556
NMA_11,709,4866,4.74889
NMA_12,709,4762,4.55921
NMA_13,709,1904,2.02085
NMA_14,709,1805,1.87144
NMA_15,709,4048,3.80265
NMA_16,709,1633,1.67103
NMA_2,709,829,0.7738
NMA_3,709,760,0.72054
NMA_4,709,1083,1.04476
NMA_5,709,921,0.90183
NMA_6,709,2578,2.80202
NMA_7,709,564,0.61723
NMA_8,709,468,0.47727
NMA_9,709,5550,5.53942
NPM_1,709,11736,11.70265
NPM_2,709,10924,10.93439
NPM_3,709,3250,3.31876
NPM_4,709,4504,4.50937
NPT_1,709,650,0.60833
NPT_2,709,557,0.55795
NPT_3,709,619,0.63643
NPT_4,709,2082,1.94294
NPT_5,709,3294,3.03293
NPT_6,709,1708,1.7509
NSN_1,709,4534,4.28553
NSN_2,709,3392,3.16329
NSN_3,709,1037,0.95081
NSN_4,709,3467,3.31054
NSN_5,709,4790,4.56712
NSN_6,709,2689,2.76348
NST_1,709,1833,2.01834
NST_10,709,1142,1.19005
NST_2,709,1145,1.16066
NST_3,709,2291,2.42501
NST_4,709,612,0.65207
NST_5,709,746,0.78593
NST_6,709,3551,92.88517
NST_7,709,6310,6.98751
NST_8,709,4559,5.06477
NST_9,709,3629,4.01522
NWT_1,709,6362,6.43986
NWT_2,709,285,0.34928
NWT_3,709,509,0.63299
NWT_4,709,4694,5.48525
NWT_5,709,2359,2.46234
NYK_1,709,4298,5.07828
NYK_2,709,3788,4.25747
PBI_1,709,2905,2.77171
PBI_2,709,2749,2.41932
PBI_3,709,2252,2.04463
PCT_1,709,6552,5.9994
PCT_2,709,3506,3.48471
PCT_3,709,8297,7.84497
PKN_1,709,4453,3.8898
PKN_2,709,555,0.50267
PKN_3,709,4128,3.98933
PKT_1,709,1779,2.33532
PKT_2,709,2830,3.76971
PKT_3,709,2945,3.51323
PLG_1,709,12528,10.99845
PLG_2,709,11151,9.11484
PLG_3,709,13231,11.37358
PLK_1,709,1126,1.07389
PLK_2,709,2050,1.81458
PLK_3,709,3589,3.57193
PLK_4,709,2444,3.45481
PLK_5,709,2274,2.30274
PNA_1,709,4617,5.9618
PNA_2,709,2709,3.22274
PNB_1,709,1185,1.22634
PNB_2,709,1351,1.35888
PNB_3,709,729,0.74955
PNB_4,709,1529,1.7664
PNB_5,709,1701,1.87048
PNB_6,709,865,0.92275
PRE_1,709,413,0.40551
PRE_2,709,1538,2.32931
PRE_3,709,1231,1.3818
PRI_1,709,5430,5.26413
PRI_2,709,4864,4.65041
PRI_3,709,498,0.49015
PTE_1,709,2666,2.44551
PTE_2,709,845,0.77868
PTE_3,709,1801,1.80513
PTE_4,709,2531,2.38367
PTE_5,709,3349,2.89516
PTE_6,709,917,0.81191
PTE_7,709,3878,3.44225
PTN_1,709,1684,2.23799
PTN_2,709,1747,2.07069
PTN_3,709,1184,1.70458
PTN_4,709,2020,2.40794
PTN_5,709,122,0.36838
PYO_1,709,522,0.51328
PYO_2,709,372,0.37501
PYO_3,709,1189,1.15135
RBR_1,709,1460,1.33285
RBR_2,709,1730,1.63992
RBR_3,709,3733,3.13053
RBR_4,709,1588,1.36552
RBR_5,709,9089,7.91773
RET_1,709,581,0.59616
RET_2,709,614,1.17476
RET_3,709,585,0.64836
RET_4,709,769,0.88033
RET_5,709,790,0.89389
RET_6,709,1705,1.93
RET_7,709,1418,1.53666
RET_8,709,672,0.71955
RNG_1,709,7248,6.84135
RYG_1,709,1290,1.39499
RYG_2,709,1023,1.21442
RYG_3,709,880,0.92127
RYG_4,709,1702,1.85334
RYG_5,709,393,0.43416
SBR_1,709,2546,1.94626
SKA_1,709,2331,2.27893
SKA_2,709,3244,3.75133
SKA_3,709,5566,5.16537
SKA_4,709,1239,1.20485
SKA_5,709,851,0.82469
SKA_6,709,493,0.53196
SKA_7,709,7313,7.35907
SKA_8,709,5777,5.93018
SKA_9,709,6364,5.93579
SKM_1,709,1395,1.15495
SKN_1,709,700,0.59629
SKN_2,709,650,0.57598
SKN_3,709,5093,4.46234
SKW_1,709,4117,3.82081
SKW_2,709,1163,1.12908
SKW_3,709,772,0.70189
SNI_1,709,3457,3.90423
SNI_2,709,2613,3.08242
SNI_3,709,619,0.66844
SNI_4,709,1221,1.36354
SNI_5,709,1122,1.29218
SNI_6,709,6422,6.63834
SNI_7,709,1016,1.11795
SNK_1,709,829,0.86135
SNK_2,709,1012,1.11354
SNK_3,709,683,0.7402
SNK_4,709,1806,2.04437
SNK_5,709,927,1.13381
SNK_6,709,726,0.8681
SNK_7,709,1541,1.8601
SPB_1,709,565,0.55481
SPB_2,709,640,0.6556
SPB_3,709,501,0.47855
SPB_4,709,779,0.71701
SPB_5,709,741,0.64904
SPK_1,709,1872,1.86873
SPK_2,709,711,0.71566
SPK_3,709,1101,1.03635
SPK_4,709,586,0.57558
SPK_5,709,2571,2.14295
SPK_6,709,3922,3.8247
SPK_7,709,1149,1.0097
SPK_8,709,1450,1.2803
SRI_1,709,1301,1.25477
SRI_2,709,3725,3.39398
SRI_3,709,4908,4.74359
SRI_4,709,838,0.8078
SRN_1,709,8408,8.38009
SRN_2,709,6602,6.51863
SRN_3,709,5861,6.18112
SRN_4,709,1905,2.04333
SRN_5,709,1098,1.23763
SRN_6,709,6489,7.27499
SRN_7,709,6785,7.01343
SRN_8,709,3863,4.23445
SSK_1,709,3588,3.5677
SSK_2,709,657,0.7473
SSK_3,709,6595,7.33944
SSK_4,709,4391,5.06956
SSK_5,709,5087,5.79194
SSK_6,709,735,0.82102
SSK_7,709,393,0.45111
SSK_8,709,11046,11.334
SSK_9,709,6202,6.28636
STI_1,709,819,0.91859
STI_2,709,1440,1.70671
STI_3,709,2803,3.05854
STI_4,709,2889,3.21941
STN_1,709,5688,6.41646
STN_2,709,5585,5.29454
TAK_1,709,4001,3.58153
TAK_2,709,1573,1.66149
TAK_3,709,2002,2.02636
TRG_1,709,3745,3.66916
TRG_2,709,1182,1.12786
TRG_3,709,1640,1.71527
TRG_4,709,2640,2.58839
TRT_1,709,2175,1.67721
UBN_1,709,661,0.63402
UBN_10,709,1076,1.06147
UBN_11,709,2584,2.76222
UBN_2,709,836,0.83716
UBN_3,709,2508,2.41835
UBN_4,709,2578,2.35569
UBN_5,709,5237,5.60899
UBN_6,709,1259,1.41901
UBN_7,709,4524,4.92039
UBN_8,709,5904,6.09898
UBN_9,709,723,0.83527
UDN_1,709,623,0.6877
UDN_10,709,418,0.50354
UDN_2,709,722,0.75788
UDN_3,709,711,0.85696
UDN_4,709,548,0.68126
UDN_5,709,460,0.62714
UDN_6,709,581,0.68665
UDN_7,709,909,1.08218
UDN_8,709,634,0.77007
UDN_9,709,578,0.67385
UTI_1,709,13866,15.04329
UTI_2,709,13368,14.25601
UTT_1,709,2861,3.16437
UTT_2,709,2270,2.52489
UTT_3,709,489,0.52874
YLA_1,709,1710,1.7233
YLA_2,709,1905,1.89894
YLA_3,709,2663,2.71857
YST_1,709,920,0.83265
YST_2,709,810,0.8229
YST_3,709,4466,4.27238
ACR_1,710,13,0.01231
ACR_2,710,12,0.01073
ATG_1,710,11,0.01226
ATG_2,710,17,0.01859
AYA_1,710,13,0.01178
AYA_2,710,10,0.00935
AYA_3,710,18,0.01668
AYA_4,710,15,0.01316
AYA_5,710,5,0.00466
BKK_1,710,6,0.00636
BKK_10,710,27,0.02594
BKK_11,710,8,0.0078
BKK_12,710,6,0.00564
BKK_13,710,5,0.00498
BKK_14,710,5,0.00491
BKK_15,710,8,0.00834
BKK_16,710,8,0.00786
BKK_17,710,11,0.01282
BKK_18,710,8,0.0096
BKK_19,710,15,0.01482
BKK_2,710,34,0.03505
BKK_20,710,17,0.01883
BKK_21,710,8,0.00807
BKK_22,710,5,0.00515
BKK_23,710,13,0.01227
BKK_24,710,4,0.00388
BKK_25,710,6,0.00646
BKK_26,710,5,0.00494
BKK_27,710,10,0.00989
BKK_28,710,11,0.01043
BKK_29,710,7,0.00644
BKK_3,710,6,0.00681
BKK_30,710,2,0.00191
BKK_31,710,10,0.00904
BKK_32,710,30,0.02952
BKK_33,710,6,0.00549
BKK_4,710,6,0.00672
BKK_5,710,9,0.00907
BKK_6,710,8,0.0074
BKK_7,710,25,0.02509
BKK_8,710,75,0.0693
BKK_9,710,9,0.00835
BKN_1,710,2,0.00264
BKN_2,710,5,0.00654
BKN_3,710,4,0.00502
BRM_1,710,11,0.01215
BRM_10,710,14,0.01695
BRM_2,710,7,0.00792
BRM_3,710,9,0.01072
BRM_4,710,7,0.00852
BRM_5,710,3,0.00334
BRM_6,710,6,0.00691
BRM_7,710,13,0.01497
BRM_8,710,10,0.0108
BRM_9,710,16,0.01811
CBI_1,710,10,0.00952
CBI_10,710,4,0.00429
CBI_2,710,52,0.05875
CBI_3,710,64,0.06467
CBI_4,710,22,0.02336
CBI_5,710,15,0.01348
CBI_6,710,43,0.04218
CBI_7,710,96,0.10373
CBI_8,710,43,0.04555
CBI_9,710,3,0.00393
CCO_1,710,20,0.01638
CCO_2,710,28,0.02349
CCO_3,710,13,0.01082
CCO_4,710,50,0.04085
CMI_1,710,6,0.00553
CMI_10,710,18,0.01802
CMI_2,710,5,0.00434
CMI_3,710,11,0.00968
CMI_4,710,3,0.00261
CMI_5,710,8,0.00738
CMI_6,710,9,0.00932
CMI_7,710,6,0.00582
CMI_8,710,13,0.01098
CMI_9,710,15,0.01364
CNT_1,710,8,0.00785
CNT_2,710,12,0.01161
CPM_1,710,13,0.01345
CPM_2,710,13,0.01343
CPM_3,710,14,0.01565
CPM_4,710,14,0.01716
CPM_5,710,18,0.01924
CPM_6,710,8,0.00822
CPM_7,710,14,0.01559
CPN_1,710,74,0.06835
CPN_2,710,17,0.01565
CPN_3,710,4,0.00394
CRI_1,710,5,0.00457
CRI_2,710,11,0.01061
CRI_3,710,20,0.01807
CRI_4,710,11,0.00972
CRI_5,710,12,0.0116
CRI_6,710,10,0.01141
CRI_7,710,11,0.01086
CTI_1,710,11,0.00963
CTI_2,710,8,0.00741
CTI_3,710,10,0.00942
KBI_1,710,7,0.00686
KBI_2,710,8,0.00858
KBI_3,710,9,0.00905
KKN_1,710,13,0.01342
KKN_10,710,15,0.01626
KKN_11,710,9,0.00948
KKN_2,710,9,0.00847
KKN_3,710,16,0.01654
KKN_4,710,12,0.01215
KKN_5,710,6,0.00689
KKN_6,710,13,0.0143
KKN_7,710,13,0.01325
KKN_8,710,7,0.00685
KKN_9,710,19,0.02174
KPT_1,710,15,0.01415
KPT_2,710,15,0.0142
KPT_3,710,12,0.01268
KPT_4,710,7,0.00717
KRI_1,710,6,0.00568
KRI_2,710,14,0.013
KRI_3,710,9,0.00795
KRI_4,710,9,0.01228
KRI_5,710,7,0.00818
KSN_1,710,16,0.01692
KSN_2,710,7,0.00771
KSN_3,710,10,0.01168
KSN_4,710,12,0.01263
KSN_5,710,18,0.01854
KSN_6,710,4,0.00422
LEI_1,710,8,0.00829
LEI_2,710,11,0.01178
LEI_3,710,17,0.01721
LEI_4,710,8,0.00855
LPG_1,710,30,0.02488
LPG_2,710,19,0.01589
LPG_3,710,16,0.01324
LPG_4,710,8,0.00655
LPN_1,710,11,0.00753
LPN_2,710,19,0.01344
LRI_1,710,13,0.01386
LRI_2,710,9,0.00943
LRI_3,710,7,0.00717
LRI_4,710,5,0.00557
LRI_5,710,8,0.00887
MDH_1,710,7,0.00659
MDH_2,710,11,0.01069
MKM_1,710,10,0.01042
MKM_2,710,8,0.00889
MKM_3,710,8,0.00869
MKM_4,710,13,0.01465
MKM_5,710,9,0.00938
MKM_6,710,17,0.01739
MSN_1,710,7,0.00984
MSN_2,710,29,0.03776
NAN_1,710,16,0.01429
NAN_2,710,18,0.01748
NAN_3,710,17,0.01816
NBI_1,710,8,0.00747
NBI_2,710,14,0.01467
NBI_3,710,11,0.01038
NBI_4,710,4,0.00415
NBI_5,710,19,0.01864
NBI_6,710,12,0.01119
NBI_7,710,8,0.00638
NBI_8,710,11,0.01066
NBP_1,710,57,0.0594
NBP_2,710,6,0.00674
NBP_3,710,11,0.01261
NKI_1,710,9,0.00927
NKI_2,710,6,0.00691
NKI_3,710,3,0.00361
NMA_1,710,43,0.04275
NMA_10,710,9,0.00785
NMA_11,710,8,0.00781
NMA_12,710,9,0.00862
NMA_13,710,17,0.01804
NMA_14,710,14,0.01452
NMA_15,710,14,0.01315
NMA_16,710,12,0.01228
NMA_2,710,17,0.01587
NMA_3,710,18,0.01707
NMA_4,710,16,0.01544
NMA_5,710,15,0.01469
NMA_6,710,16,0.01739
NMA_7,710,14,0.01532
NMA_8,710,3,0.00306
NMA_9,710,27,0.02695
NPM_1,710,9,0.00897
NPM_2,710,10,0.01001
NPM_3,710,11,0.01123
NPM_4,710,18,0.01802
NPT_1,710,25,0.0234
NPT_2,710,9,0.00902
NPT_3,710,4,0.00411
NPT_4,710,7,0.00653
NPT_5,710,12,0.01105
NPT_6,710,8,0.0082
NSN_1,710,42,0.0397
NSN_2,710,71,0.06621
NSN_3,710,17,0.01559
NSN_4,710,16,0.01528
NSN_5,710,24,0.02288
NSN_6,710,8,0.00822
NST_1,710,24,0.02643
NST_10,710,4,0.00417
NST_2,710,39,0.03953
NST_3,710,21,0.02223
NST_4,710,28,0.02983
NST_5,710,50,0.05268
NST_6,710,86,2.24954
NST_7,710,9,0.00997
NST_8,710,18,0.02
NST_9,710,16,0.0177
NWT_1,710,12,0.01215
NWT_2,710,11,0.01348
NWT_3,710,3,0.00373
NWT_4,710,12,0.01402
NWT_5,710,2,0.00209
