cons_id,party_id,party_list_vote,party_list_vote_percent
AYA_3,777,58,0.05375
AYA_3,778,237,0.21965
AYA_3,779,310,0.28731
AYA_3,780,112,0.1038
AYA_3,781,725,0.67193
AYA_3,783,9,0.00834
AYA_3,784,202,0.18721
AYA_3,786,190,0.17609
AYA_4,701,819,0.7187
AYA_4,702,90,0.07898
AYA_4,703,24,0.02106
AYA_4,705,32381,28.41535
AYA_4,706,252,0.22114
AYA_4,707,144,0.12636
AYA_4,708,94,0.08249
AYA_4,709,4845,4.25164
AYA_4,710,15,0.01316
AYA_4,712,194,0.17024
AYA_4,714,837,0.73449
AYA_4,715,30,0.02633
AYA_4,717,11,0.00965
AYA_4,718,43,0.03773
AYA_4,719,1078,0.94598
AYA_4,721,140,0.12285
AYA_4,722,15,0.01316
AYA_4,723,2,0.00176
AYA_4,724,22,0.01931
AYA_4,725,9,0.0079
AYA_4,726,51563,45.24817
AYA_4,727,377,0.33083
AYA_4,728,45,0.03949
AYA_4,729,23,0.02018
AYA_4,731,42,0.03686
AYA_4,732,35,0.03071
AYA_4,733,34,0.02984
AYA_4,734,36,0.03159
AYA_4,736,116,0.10179
AYA_4,737,9,0.0079
AYA_4,738,437,0.38348
AYA_4,739,13,0.01141
AYA_4,740,88,0.07722
AYA_4,741,20,0.01755
AYA_4,742,15,0.01316
AYA_4,743,468,0.41068
AYA_4,745,3,0.00263
AYA_4,747,106,0.09302
AYA_4,748,185,0.16234
AYA_4,749,36,0.03159
AYA_4,750,40,0.0351
AYA_4,751,12,0.01053
AYA_4,752,78,0.06845
AYA_4,755,16,0.01404
AYA_4,758,155,0.13602
AYA_4,761,2368,2.078
AYA_4,762,396,0.3475
AYA_4,763,9980,8.75777
AYA_4,764,108,0.09477
AYA_4,765,27,0.02369
AYA_4,767,19,0.01667
AYA_4,768,16,0.01404
AYA_4,769,262,0.22991
AYA_4,770,8,0.00702
AYA_4,771,71,0.0623
AYA_4,773,138,0.1211
AYA_4,774,4,0.00351
AYA_4,775,18,0.0158
AYA_4,776,132,0.11583
AYA_4,777,33,0.02896
AYA_4,778,203,0.17814
AYA_4,779,109,0.09565
AYA_4,780,126,0.11057
AYA_4,781,113,0.09916
AYA_4,783,8,0.00702
AYA_4,784,169,0.1483
AYA_4,786,171,0.15006
AYA_5,701,868,0.80947
AYA_5,702,109,0.10165
AYA_5,703,17,0.01585
AYA_5,705,37551,35.01912
AYA_5,706,165,0.15387
AYA_5,707,374,0.34878
AYA_5,708,147,0.13709
AYA_5,709,2949,2.75016
AYA_5,710,5,0.00466
AYA_5,712,264,0.2462
AYA_5,714,2127,1.98359
AYA_5,715,8,0.00746
AYA_5,717,8,0.00746
AYA_5,718,37,0.03451
AYA_5,719,813,0.75818
AYA_5,721,283,0.26392
AYA_5,722,14,0.01306
AYA_5,723,4,0.00373
AYA_5,724,28,0.02611
AYA_5,725,18,0.01679
AYA_5,726,39118,36.48046
AYA_5,727,361,0.33666
AYA_5,728,95,0.08859
AYA_5,729,15,0.01399
AYA_5,731,39,0.03637
AYA_5,732,27,0.02518
